waktu;save_pH;value_pH;interval_pH;save_temp;value_temp;interval_temp;save_DO;value_DO;interval_DO;save_turb;value_turb;interval_turb;current;voltage
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.30;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.10;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:65:66:67;0;0.00;8.00;66;0.00;0.00;0;194.25;0.00;0;0.00;0.00;110.20;12.39
0:0:12:176;0;0.00;60000.00;1;27.01;1124.77;0;0.00;90000.00;0;222.65;1001.62;153.40;12.18
0:0:12:176;0;0.00;60000.00;1;27.01;1124.77;0;0.00;90000.00;0;222.65;1001.62;153.40;12.18
0:0:12:176;0;0.00;60000.00;1;27.01;1124.77;0;0.00;90000.00;0;222.65;1001.62;153.40;12.18
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
